image_patch,mask_patch,source_image,x,y,patch_width,patch_height
img_9_patch_2605.tif,img_9_patch_2605_mask.tif,img_9.tif,768,3072,256,256
img_9_patch_2606.tif,img_9_patch_2606_mask.tif,img_9.tif,832,3072,256,256
img_9_patch_2607.tif,img_9_patch_2607_mask.tif,img_9.tif,896,3072,256,256
img_9_patch_2608.tif,img_9_patch_2608_mask.tif,img_9.tif,960,3072,256,256
img_9_patch_2609.tif,img_9_patch_2609_mask.tif,img_9.tif,1024,3072,256,256
img_9_patch_2610.tif,img_9_patch_2610_mask.tif,img_9.tif,1088,3072,256,256
img_9_patch_2611.tif,img_9_patch_2611_mask.tif,img_9.tif,1152,3072,256,256
img_9_patch_2612.tif,img_9_patch_2612_mask.tif,img_9.tif,1216,3072,256,256
img_9_patch_2613.tif,img_9_patch_2613_mask.tif,img_9.tif,1280,3072,256,256
img_9_patch_2614.tif,img_9_patch_2614_mask.tif,img_9.tif,1344,3072,256,256
img_9_patch_2615.tif,img_9_patch_2615_mask.tif,img_9.tif,1408,3072,256,256
img_9_patch_2616.tif,img_9_patch_2616_mask.tif,img_9.tif,1472,3072,256,256
img_9_patch_2617.tif,img_9_patch_2617_mask.tif,img_9.tif,1536,3072,256,256
img_9_patch_2618.tif,img_9_patch_2618_mask.tif,img_9.tif,1600,3072,256,256
img_9_patch_2619.tif,img_9_patch_2619_mask.tif,img_9.tif,1664,3072,256,256
img_9_patch_2620.tif,img_9_patch_2620_mask.tif,img_9.tif,1728,3072,256,256
img_9_patch_2621.tif,img_9_patch_2621_mask.tif,img_9.tif,1792,3072,256,256
img_9_patch_2622.tif,img_9_patch_2622_mask.tif,img_9.tif,1856,3072,256,256
img_9_patch_2623.tif,img_9_patch_2623_mask.tif,img_9.tif,1920,3072,256,256
img_9_patch_2624.tif,img_9_patch_2624_mask.tif,img_9.tif,1984,3072,256,256
img_9_patch_2625.tif,img_9_patch_2625_mask.tif,img_9.tif,2048,3072,256,256
img_9_patch_2626.tif,img_9_patch_2626_mask.tif,img_9.tif,2112,3072,256,256
img_9_patch_2627.tif,img_9_patch_2627_mask.tif,img_9.tif,2176,3072,256,256
img_9_patch_2628.tif,img_9_patch_2628_mask.tif,img_9.tif,2240,3072,256,256
img_9_patch_2629.tif,img_9_patch_2629_mask.tif,img_9.tif,2304,3072,256,256
img_9_patch_2630.tif,img_9_patch_2630_mask.tif,img_9.tif,2368,3072,256,256
img_9_patch_2631.tif,img_9_patch_2631_mask.tif,img_9.tif,2432,3072,256,256
img_9_patch_2632.tif,img_9_patch_2632_mask.tif,img_9.tif,2496,3072,256,256
img_9_patch_2633.tif,img_9_patch_2633_mask.tif,img_9.tif,2560,3072,256,256
img_9_patch_2634.tif,img_9_patch_2634_mask.tif,img_9.tif,2624,3072,256,256
img_9_patch_2635.tif,img_9_patch_2635_mask.tif,img_9.tif,2688,3072,256,256
img_9_patch_2636.tif,img_9_patch_2636_mask.tif,img_9.tif,2752,3072,256,256
img_9_patch_2637.tif,img_9_patch_2637_mask.tif,img_9.tif,2816,3072,256,256
img_9_patch_2638.tif,img_9_patch_2638_mask.tif,img_9.tif,2880,3072,256,256
img_9_patch_2639.tif,img_9_patch_2639_mask.tif,img_9.tif,2944,3072,256,256
img_9_patch_2640.tif,img_9_patch_2640_mask.tif,img_9.tif,3008,3072,256,256
img_9_patch_2641.tif,img_9_patch_2641_mask.tif,img_9.tif,3072,3072,256,256
img_9_patch_2642.tif,img_9_patch_2642_mask.tif,img_9.tif,3136,3072,256,256
img_9_patch_2643.tif,img_9_patch_2643_mask.tif,img_9.tif,3200,3072,256,256
img_9_patch_2644.tif,img_9_patch_2644_mask.tif,img_9.tif,3264,3072,256,256
img_9_patch_2645.tif,img_9_patch_2645_mask.tif,img_9.tif,3328,3072,256,256
img_9_patch_2646.tif,img_9_patch_2646_mask.tif,img_9.tif,3348,3072,256,256
img_9_patch_2647.tif,img_9_patch_2647_mask.tif,img_9.tif,0,3136,256,256
img_9_patch_2648.tif,img_9_patch_2648_mask.tif,img_9.tif,64,3136,256,256
img_9_patch_2649.tif,img_9_patch_2649_mask.tif,img_9.tif,128,3136,256,256
img_9_patch_2650.tif,img_9_patch_2650_mask.tif,img_9.tif,192,3136,256,256
img_9_patch_2651.tif,img_9_patch_2651_mask.tif,img_9.tif,256,3136,256,256
img_9_patch_2652.tif,img_9_patch_2652_mask.tif,img_9.tif,320,3136,256,256
img_9_patch_2653.tif,img_9_patch_2653_mask.tif,img_9.tif,384,3136,256,256
img_9_patch_2654.tif,img_9_patch_2654_mask.tif,img_9.tif,448,3136,256,256
img_9_patch_2655.tif,img_9_patch_2655_mask.tif,img_9.tif,512,3136,256,256
img_9_patch_2656.tif,img_9_patch_2656_mask.tif,img_9.tif,576,3136,256,256
img_9_patch_2657.tif,img_9_patch_2657_mask.tif,img_9.tif,640,3136,256,256
img_9_patch_2658.tif,img_9_patch_2658_mask.tif,img_9.tif,704,3136,256,256
img_9_patch_2659.tif,img_9_patch_2659_mask.tif,img_9.tif,768,3136,256,256
img_9_patch_2660.tif,img_9_patch_2660_mask.tif,img_9.tif,832,3136,256,256
img_9_patch_2661.tif,img_9_patch_2661_mask.tif,img_9.tif,896,3136,256,256
img_9_patch_2662.tif,img_9_patch_2662_mask.tif,img_9.tif,960,3136,256,256
img_9_patch_2663.tif,img_9_patch_2663_mask.tif,img_9.tif,1024,3136,256,256
img_9_patch_2664.tif,img_9_patch_2664_mask.tif,img_9.tif,1088,3136,256,256
img_9_patch_2665.tif,img_9_patch_2665_mask.tif,img_9.tif,1152,3136,256,256
img_9_patch_2666.tif,img_9_patch_2666_mask.tif,img_9.tif,1216,3136,256,256
img_9_patch_2667.tif,img_9_patch_2667_mask.tif,img_9.tif,1280,3136,256,256
img_9_patch_2668.tif,img_9_patch_2668_mask.tif,img_9.tif,1344,3136,256,256
img_9_patch_2669.tif,img_9_patch_2669_mask.tif,img_9.tif,1408,3136,256,256
img_9_patch_2670.tif,img_9_patch_2670_mask.tif,img_9.tif,1472,3136,256,256
img_9_patch_2671.tif,img_9_patch_2671_mask.tif,img_9.tif,1536,3136,256,256
img_9_patch_2672.tif,img_9_patch_2672_mask.tif,img_9.tif,1600,3136,256,256
img_9_patch_2673.tif,img_9_patch_2673_mask.tif,img_9.tif,1664,3136,256,256
img_9_patch_2674.tif,img_9_patch_2674_mask.tif,img_9.tif,1728,3136,256,256
img_9_patch_2675.tif,img_9_patch_2675_mask.tif,img_9.tif,1792,3136,256,256
img_9_patch_2676.tif,img_9_patch_2676_mask.tif,img_9.tif,1856,3136,256,256
img_9_patch_2677.tif,img_9_patch_2677_mask.tif,img_9.tif,1920,3136,256,256
img_9_patch_2678.tif,img_9_patch_2678_mask.tif,img_9.tif,1984,3136,256,256
img_9_patch_2679.tif,img_9_patch_2679_mask.tif,img_9.tif,2048,3136,256,256
img_9_patch_2680.tif,img_9_patch_2680_mask.tif,img_9.tif,2112,3136,256,256
img_9_patch_2681.tif,img_9_patch_2681_mask.tif,img_9.tif,2176,3136,256,256
img_9_patch_2682.tif,img_9_patch_2682_mask.tif,img_9.tif,2240,3136,256,256
img_9_patch_2683.tif,img_9_patch_2683_mask.tif,img_9.tif,2304,3136,256,256
img_9_patch_2684.tif,img_9_patch_2684_mask.tif,img_9.tif,2368,3136,256,256
img_9_patch_2685.tif,img_9_patch_2685_mask.tif,img_9.tif,2432,3136,256,256
img_9_patch_2686.tif,img_9_patch_2686_mask.tif,img_9.tif,2496,3136,256,256
img_9_patch_2687.tif,img_9_patch_2687_mask.tif,img_9.tif,2560,3136,256,256
img_9_patch_2688.tif,img_9_patch_2688_mask.tif,img_9.tif,2624,3136,256,256
img_9_patch_2689.tif,img_9_patch_2689_mask.tif,img_9.tif,2688,3136,256,256
img_9_patch_2690.tif,img_9_patch_2690_mask.tif,img_9.tif,2752,3136,256,256
img_9_patch_2691.tif,img_9_patch_2691_mask.tif,img_9.tif,2816,3136,256,256
img_9_patch_2692.tif,img_9_patch_2692_mask.tif,img_9.tif,2880,3136,256,256
img_9_patch_2693.tif,img_9_patch_2693_mask.tif,img_9.tif,2944,3136,256,256
img_9_patch_2694.tif,img_9_patch_2694_mask.tif,img_9.tif,3008,3136,256,256
img_9_patch_2695.tif,img_9_patch_2695_mask.tif,img_9.tif,3072,3136,256,256
img_9_patch_2696.tif,img_9_patch_2696_mask.tif,img_9.tif,3136,3136,256,256
img_9_patch_2697.tif,img_9_patch_2697_mask.tif,img_9.tif,3200,3136,256,256
img_9_patch_2698.tif,img_9_patch_2698_mask.tif,img_9.tif,3264,3136,256,256
img_9_patch_2699.tif,img_9_patch_2699_mask.tif,img_9.tif,3328,3136,256,256
img_9_patch_2700.tif,img_9_patch_2700_mask.tif,img_9.tif,3348,3136,256,256
img_9_patch_2701.tif,img_9_patch_2701_mask.tif,img_9.tif,0,3200,256,256
img_9_patch_2702.tif,img_9_patch_2702_mask.tif,img_9.tif,64,3200,256,256
img_9_patch_2703.tif,img_9_patch_2703_mask.tif,img_9.tif,128,3200,256,256
img_9_patch_2704.tif,img_9_patch_2704_mask.tif,img_9.tif,192,3200,256,256
img_9_patch_2705.tif,img_9_patch_2705_mask.tif,img_9.tif,256,3200,256,256
img_9_patch_2706.tif,img_9_patch_2706_mask.tif,img_9.tif,320,3200,256,256
img_9_patch_2707.tif,img_9_patch_2707_mask.tif,img_9.tif,384,3200,256,256
img_9_patch_2708.tif,img_9_patch_2708_mask.tif,img_9.tif,448,3200,256,256
img_9_patch_2709.tif,img_9_patch_2709_mask.tif,img_9.tif,512,3200,256,256
img_9_patch_2710.tif,img_9_patch_2710_mask.tif,img_9.tif,576,3200,256,256
img_9_patch_2711.tif,img_9_patch_2711_mask.tif,img_9.tif,640,3200,256,256
img_9_patch_2712.tif,img_9_patch_2712_mask.tif,img_9.tif,704,3200,256,256
img_9_patch_2713.tif,img_9_patch_2713_mask.tif,img_9.tif,768,3200,256,256
img_9_patch_2714.tif,img_9_patch_2714_mask.tif,img_9.tif,832,3200,256,256
img_9_patch_2715.tif,img_9_patch_2715_mask.tif,img_9.tif,896,3200,256,256
img_9_patch_2716.tif,img_9_patch_2716_mask.tif,img_9.tif,960,3200,256,256
img_9_patch_2717.tif,img_9_patch_2717_mask.tif,img_9.tif,1024,3200,256,256
img_9_patch_2718.tif,img_9_patch_2718_mask.tif,img_9.tif,1088,3200,256,256
img_9_patch_2719.tif,img_9_patch_2719_mask.tif,img_9.tif,1152,3200,256,256
img_9_patch_2720.tif,img_9_patch_2720_mask.tif,img_9.tif,1216,3200,256,256
img_9_patch_2721.tif,img_9_patch_2721_mask.tif,img_9.tif,1280,3200,256,256
img_9_patch_2722.tif,img_9_patch_2722_mask.tif,img_9.tif,1344,3200,256,256
img_9_patch_2723.tif,img_9_patch_2723_mask.tif,img_9.tif,1408,3200,256,256
img_9_patch_2724.tif,img_9_patch_2724_mask.tif,img_9.tif,1472,3200,256,256
img_9_patch_2725.tif,img_9_patch_2725_mask.tif,img_9.tif,1536,3200,256,256
img_9_patch_2726.tif,img_9_patch_2726_mask.tif,img_9.tif,1600,3200,256,256
img_9_patch_2727.tif,img_9_patch_2727_mask.tif,img_9.tif,1664,3200,256,256
img_9_patch_2728.tif,img_9_patch_2728_mask.tif,img_9.tif,1728,3200,256,256
img_9_patch_2729.tif,img_9_patch_2729_mask.tif,img_9.tif,1792,3200,256,256
img_9_patch_2730.tif,img_9_patch_2730_mask.tif,img_9.tif,1856,3200,256,256
img_9_patch_2731.tif,img_9_patch_2731_mask.tif,img_9.tif,1920,3200,256,256
img_9_patch_2732.tif,img_9_patch_2732_mask.tif,img_9.tif,1984,3200,256,256
img_9_patch_2733.tif,img_9_patch_2733_mask.tif,img_9.tif,2048,3200,256,256
img_9_patch_2734.tif,img_9_patch_2734_mask.tif,img_9.tif,2112,3200,256,256
img_9_patch_2735.tif,img_9_patch_2735_mask.tif,img_9.tif,2176,3200,256,256
img_9_patch_2736.tif,img_9_patch_2736_mask.tif,img_9.tif,2240,3200,256,256
img_9_patch_2737.tif,img_9_patch_2737_mask.tif,img_9.tif,2304,3200,256,256
img_9_patch_2738.tif,img_9_patch_2738_mask.tif,img_9.tif,2368,3200,256,256
img_9_patch_2739.tif,img_9_patch_2739_mask.tif,img_9.tif,2432,3200,256,256
img_9_patch_2740.tif,img_9_patch_2740_mask.tif,img_9.tif,2496,3200,256,256
img_9_patch_2741.tif,img_9_patch_2741_mask.tif,img_9.tif,2560,3200,256,256
img_9_patch_2742.tif,img_9_patch_2742_mask.tif,img_9.tif,2624,3200,256,256
img_9_patch_2743.tif,img_9_patch_2743_mask.tif,img_9.tif,2688,3200,256,256
img_9_patch_2744.tif,img_9_patch_2744_mask.tif,img_9.tif,2752,3200,256,256
img_9_patch_2745.tif,img_9_patch_2745_mask.tif,img_9.tif,2816,3200,256,256
img_9_patch_2746.tif,img_9_patch_2746_mask.tif,img_9.tif,2880,3200,256,256
img_9_patch_2747.tif,img_9_patch_2747_mask.tif,img_9.tif,2944,3200,256,256
img_9_patch_2748.tif,img_9_patch_2748_mask.tif,img_9.tif,3008,3200,256,256
img_9_patch_2749.tif,img_9_patch_2749_mask.tif,img_9.tif,3072,3200,256,256
img_9_patch_2750.tif,img_9_patch_2750_mask.tif,img_9.tif,3136,3200,256,256
img_9_patch_2751.tif,img_9_patch_2751_mask.tif,img_9.tif,3200,3200,256,256
img_9_patch_2752.tif,img_9_patch_2752_mask.tif,img_9.tif,3264,3200,256,256
img_9_patch_2753.tif,img_9_patch_2753_mask.tif,img_9.tif,3328,3200,256,256
img_9_patch_2754.tif,img_9_patch_2754_mask.tif,img_9.tif,3348,3200,256,256
img_9_patch_2755.tif,img_9_patch_2755_mask.tif,img_9.tif,0,3264,256,256
img_9_patch_2756.tif,img_9_patch_2756_mask.tif,img_9.tif,64,3264,256,256
img_9_patch_2757.tif,img_9_patch_2757_mask.tif,img_9.tif,128,3264,256,256
img_9_patch_2758.tif,img_9_patch_2758_mask.tif,img_9.tif,192,3264,256,256
img_9_patch_2759.tif,img_9_patch_2759_mask.tif,img_9.tif,256,3264,256,256
img_9_patch_2760.tif,img_9_patch_2760_mask.tif,img_9.tif,320,3264,256,256
img_9_patch_2761.tif,img_9_patch_2761_mask.tif,img_9.tif,384,3264,256,256
img_9_patch_2762.tif,img_9_patch_2762_mask.tif,img_9.tif,448,3264,256,256
img_9_patch_2763.tif,img_9_patch_2763_mask.tif,img_9.tif,512,3264,256,256
img_9_patch_2764.tif,img_9_patch_2764_mask.tif,img_9.tif,576,3264,256,256
img_9_patch_2765.tif,img_9_patch_2765_mask.tif,img_9.tif,640,3264,256,256
img_9_patch_2766.tif,img_9_patch_2766_mask.tif,img_9.tif,704,3264,256,256
img_9_patch_2767.tif,img_9_patch_2767_mask.tif,img_9.tif,768,3264,256,256
img_9_patch_2768.tif,img_9_patch_2768_mask.tif,img_9.tif,832,3264,256,256
img_9_patch_2769.tif,img_9_patch_2769_mask.tif,img_9.tif,896,3264,256,256
img_9_patch_2770.tif,img_9_patch_2770_mask.tif,img_9.tif,960,3264,256,256
img_9_patch_2771.tif,img_9_patch_2771_mask.tif,img_9.tif,1024,3264,256,256
img_9_patch_2772.tif,img_9_patch_2772_mask.tif,img_9.tif,1088,3264,256,256
img_9_patch_2773.tif,img_9_patch_2773_mask.tif,img_9.tif,1152,3264,256,256
img_9_patch_2774.tif,img_9_patch_2774_mask.tif,img_9.tif,1216,3264,256,256
img_9_patch_2775.tif,img_9_patch_2775_mask.tif,img_9.tif,1280,3264,256,256
img_9_patch_2776.tif,img_9_patch_2776_mask.tif,img_9.tif,1344,3264,256,256
img_9_patch_2777.tif,img_9_patch_2777_mask.tif,img_9.tif,1408,3264,256,256
img_9_patch_2778.tif,img_9_patch_2778_mask.tif,img_9.tif,1472,3264,256,256
img_9_patch_2779.tif,img_9_patch_2779_mask.tif,img_9.tif,1536,3264,256,256
img_9_patch_2780.tif,img_9_patch_2780_mask.tif,img_9.tif,1600,3264,256,256
img_9_patch_2781.tif,img_9_patch_2781_mask.tif,img_9.tif,1664,3264,256,256
img_9_patch_2782.tif,img_9_patch_2782_mask.tif,img_9.tif,1728,3264,256,256
img_9_patch_2783.tif,img_9_patch_2783_mask.tif,img_9.tif,1792,3264,256,256
img_9_patch_2784.tif,img_9_patch_2784_mask.tif,img_9.tif,1856,3264,256,256
img_9_patch_2785.tif,img_9_patch_2785_mask.tif,img_9.tif,1920,3264,256,256
img_9_patch_2786.tif,img_9_patch_2786_mask.tif,img_9.tif,1984,3264,256,256
img_9_patch_2787.tif,img_9_patch_2787_mask.tif,img_9.tif,2048,3264,256,256
img_9_patch_2788.tif,img_9_patch_2788_mask.tif,img_9.tif,2112,3264,256,256
img_9_patch_2789.tif,img_9_patch_2789_mask.tif,img_9.tif,2176,3264,256,256
img_9_patch_2790.tif,img_9_patch_2790_mask.tif,img_9.tif,2240,3264,256,256
img_9_patch_2791.tif,img_9_patch_2791_mask.tif,img_9.tif,2304,3264,256,256
img_9_patch_2792.tif,img_9_patch_2792_mask.tif,img_9.tif,2368,3264,256,256
img_9_patch_2793.tif,img_9_patch_2793_mask.tif,img_9.tif,2432,3264,256,256
img_9_patch_2794.tif,img_9_patch_2794_mask.tif,img_9.tif,2496,3264,256,256
img_9_patch_2795.tif,img_9_patch_2795_mask.tif,img_9.tif,2560,3264,256,256
img_9_patch_2796.tif,img_9_patch_2796_mask.tif,img_9.tif,2624,3264,256,256
img_9_patch_2797.tif,img_9_patch_2797_mask.tif,img_9.tif,2688,3264,256,256
img_9_patch_2798.tif,img_9_patch_2798_mask.tif,img_9.tif,2752,3264,256,256
img_9_patch_2799.tif,img_9_patch_2799_mask.tif,img_9.tif,2816,3264,256,256
img_9_patch_2800.tif,img_9_patch_2800_mask.tif,img_9.tif,2880,3264,256,256
img_9_patch_2801.tif,img_9_patch_2801_mask.tif,img_9.tif,2944,3264,256,256
img_9_patch_2802.tif,img_9_patch_2802_mask.tif,img_9.tif,3008,3264,256,256
img_9_patch_2803.tif,img_9_patch_2803_mask.tif,img_9.tif,3072,3264,256,256
img_9_patch_2804.tif,img_9_patch_2804_mask.tif,img_9.tif,3136,3264,256,256
img_9_patch_2805.tif,img_9_patch_2805_mask.tif,img_9.tif,3200,3264,256,256
img_9_patch_2806.tif,img_9_patch_2806_mask.tif,img_9.tif,3264,3264,256,256
img_9_patch_2807.tif,img_9_patch_2807_mask.tif,img_9.tif,3328,3264,256,256
img_9_patch_2808.tif,img_9_patch_2808_mask.tif,img_9.tif,3348,3264,256,256
img_9_patch_2809.tif,img_9_patch_2809_mask.tif,img_9.tif,0,3328,256,256
img_9_patch_2810.tif,img_9_patch_2810_mask.tif,img_9.tif,64,3328,256,256
img_9_patch_2811.tif,img_9_patch_2811_mask.tif,img_9.tif,128,3328,256,256
img_9_patch_2812.tif,img_9_patch_2812_mask.tif,img_9.tif,192,3328,256,256
img_9_patch_2813.tif,img_9_patch_2813_mask.tif,img_9.tif,256,3328,256,256
img_9_patch_2814.tif,img_9_patch_2814_mask.tif,img_9.tif,320,3328,256,256
img_9_patch_2815.tif,img_9_patch_2815_mask.tif,img_9.tif,384,3328,256,256
img_9_patch_2816.tif,img_9_patch_2816_mask.tif,img_9.tif,448,3328,256,256
img_9_patch_2817.tif,img_9_patch_2817_mask.tif,img_9.tif,512,3328,256,256
img_9_patch_2818.tif,img_9_patch_2818_mask.tif,img_9.tif,576,3328,256,256
img_9_patch_2819.tif,img_9_patch_2819_mask.tif,img_9.tif,640,3328,256,256
img_9_patch_2820.tif,img_9_patch_2820_mask.tif,img_9.tif,704,3328,256,256
img_9_patch_2821.tif,img_9_patch_2821_mask.tif,img_9.tif,768,3328,256,256
img_9_patch_2822.tif,img_9_patch_2822_mask.tif,img_9.tif,832,3328,256,256
img_9_patch_2823.tif,img_9_patch_2823_mask.tif,img_9.tif,896,3328,256,256
img_9_patch_2824.tif,img_9_patch_2824_mask.tif,img_9.tif,960,3328,256,256
img_9_patch_2825.tif,img_9_patch_2825_mask.tif,img_9.tif,1024,3328,256,256
img_9_patch_2826.tif,img_9_patch_2826_mask.tif,img_9.tif,1088,3328,256,256
img_9_patch_2827.tif,img_9_patch_2827_mask.tif,img_9.tif,1152,3328,256,256
img_9_patch_2828.tif,img_9_patch_2828_mask.tif,img_9.tif,1216,3328,256,256
img_9_patch_2829.tif,img_9_patch_2829_mask.tif,img_9.tif,1280,3328,256,256
img_9_patch_2830.tif,img_9_patch_2830_mask.tif,img_9.tif,1344,3328,256,256
img_9_patch_2831.tif,img_9_patch_2831_mask.tif,img_9.tif,1408,3328,256,256
img_9_patch_2832.tif,img_9_patch_2832_mask.tif,img_9.tif,1472,3328,256,256
img_9_patch_2833.tif,img_9_patch_2833_mask.tif,img_9.tif,1536,3328,256,256
img_9_patch_2834.tif,img_9_patch_2834_mask.tif,img_9.tif,1600,3328,256,256
img_9_patch_2835.tif,img_9_patch_2835_mask.tif,img_9.tif,1664,3328,256,256
img_9_patch_2836.tif,img_9_patch_2836_mask.tif,img_9.tif,1728,3328,256,256
img_9_patch_2837.tif,img_9_patch_2837_mask.tif,img_9.tif,1792,3328,256,256
img_9_patch_2838.tif,img_9_patch_2838_mask.tif,img_9.tif,1856,3328,256,256
img_9_patch_2839.tif,img_9_patch_2839_mask.tif,img_9.tif,1920,3328,256,256
img_9_patch_2840.tif,img_9_patch_2840_mask.tif,img_9.tif,1984,3328,256,256
img_9_patch_2841.tif,img_9_patch_2841_mask.tif,img_9.tif,2048,3328,256,256
img_9_patch_2842.tif,img_9_patch_2842_mask.tif,img_9.tif,2112,3328,256,256
img_9_patch_2843.tif,img_9_patch_2843_mask.tif,img_9.tif,2176,3328,256,256
img_9_patch_2844.tif,img_9_patch_2844_mask.tif,img_9.tif,2240,3328,256,256
img_9_patch_2845.tif,img_9_patch_2845_mask.tif,img_9.tif,2304,3328,256,256
img_9_patch_2846.tif,img_9_patch_2846_mask.tif,img_9.tif,2368,3328,256,256
img_9_patch_2847.tif,img_9_patch_2847_mask.tif,img_9.tif,2432,3328,256,256
img_9_patch_2848.tif,img_9_patch_2848_mask.tif,img_9.tif,2496,3328,256,256
img_9_patch_2849.tif,img_9_patch_2849_mask.tif,img_9.tif,2560,3328,256,256
img_9_patch_2850.tif,img_9_patch_2850_mask.tif,img_9.tif,2624,3328,256,256
img_9_patch_2851.tif,img_9_patch_2851_mask.tif,img_9.tif,2688,3328,256,256
img_9_patch_2852.tif,img_9_patch_2852_mask.tif,img_9.tif,2752,3328,256,256
img_9_patch_2853.tif,img_9_patch_2853_mask.tif,img_9.tif,2816,3328,256,256
img_9_patch_2854.tif,img_9_patch_2854_mask.tif,img_9.tif,2880,3328,256,256
img_9_patch_2855.tif,img_9_patch_2855_mask.tif,img_9.tif,2944,3328,256,256
img_9_patch_2856.tif,img_9_patch_2856_mask.tif,img_9.tif,3008,3328,256,256
img_9_patch_2857.tif,img_9_patch_2857_mask.tif,img_9.tif,3072,3328,256,256
img_9_patch_2858.tif,img_9_patch_2858_mask.tif,img_9.tif,3136,3328,256,256
img_9_patch_2859.tif,img_9_patch_2859_mask.tif,img_9.tif,3200,3328,256,256
img_9_patch_2860.tif,img_9_patch_2860_mask.tif,img_9.tif,3264,3328,256,256
img_9_patch_2861.tif,img_9_patch_2861_mask.tif,img_9.tif,3328,3328,256,256
img_9_patch_2862.tif,img_9_patch_2862_mask.tif,img_9.tif,3348,3328,256,256
img_9_patch_2863.tif,img_9_patch_2863_mask.tif,img_9.tif,0,3392,256,256
img_9_patch_2864.tif,img_9_patch_2864_mask.tif,img_9.tif,64,3392,256,256
img_9_patch_2865.tif,img_9_patch_2865_mask.tif,img_9.tif,128,3392,256,256
img_9_patch_2866.tif,img_9_patch_2866_mask.tif,img_9.tif,192,3392,256,256
img_9_patch_2867.tif,img_9_patch_2867_mask.tif,img_9.tif,256,3392,256,256
img_9_patch_2868.tif,img_9_patch_2868_mask.tif,img_9.tif,320,3392,256,256
img_9_patch_2869.tif,img_9_patch_2869_mask.tif,img_9.tif,384,3392,256,256
img_9_patch_2870.tif,img_9_patch_2870_mask.tif,img_9.tif,448,3392,256,256
img_9_patch_2871.tif,img_9_patch_2871_mask.tif,img_9.tif,512,3392,256,256
img_9_patch_2872.tif,img_9_patch_2872_mask.tif,img_9.tif,576,3392,256,256
img_9_patch_2873.tif,img_9_patch_2873_mask.tif,img_9.tif,640,3392,256,256
img_9_patch_2874.tif,img_9_patch_2874_mask.tif,img_9.tif,704,3392,256,256
img_9_patch_2875.tif,img_9_patch_2875_mask.tif,img_9.tif,768,3392,256,256
img_9_patch_2876.tif,img_9_patch_2876_mask.tif,img_9.tif,832,3392,256,256
img_9_patch_2877.tif,img_9_patch_2877_mask.tif,img_9.tif,896,3392,256,256
img_9_patch_2878.tif,img_9_patch_2878_mask.tif,img_9.tif,960,3392,256,256
img_9_patch_2879.tif,img_9_patch_2879_mask.tif,img_9.tif,1024,3392,256,256
img_9_patch_2880.tif,img_9_patch_2880_mask.tif,img_9.tif,1088,3392,256,256
img_9_patch_2881.tif,img_9_patch_2881_mask.tif,img_9.tif,1152,3392,256,256
img_9_patch_2882.tif,img_9_patch_2882_mask.tif,img_9.tif,1216,3392,256,256
img_9_patch_2883.tif,img_9_patch_2883_mask.tif,img_9.tif,1280,3392,256,256
img_9_patch_2884.tif,img_9_patch_2884_mask.tif,img_9.tif,1344,3392,256,256
img_9_patch_2885.tif,img_9_patch_2885_mask.tif,img_9.tif,1408,3392,256,256
img_9_patch_2886.tif,img_9_patch_2886_mask.tif,img_9.tif,1472,3392,256,256
img_9_patch_2887.tif,img_9_patch_2887_mask.tif,img_9.tif,1536,3392,256,256
img_9_patch_2888.tif,img_9_patch_2888_mask.tif,img_9.tif,1600,3392,256,256
img_9_patch_2889.tif,img_9_patch_2889_mask.tif,img_9.tif,1664,3392,256,256
img_9_patch_2890.tif,img_9_patch_2890_mask.tif,img_9.tif,1728,3392,256,256
img_9_patch_2891.tif,img_9_patch_2891_mask.tif,img_9.tif,1792,3392,256,256
img_9_patch_2892.tif,img_9_patch_2892_mask.tif,img_9.tif,1856,3392,256,256
img_9_patch_2893.tif,img_9_patch_2893_mask.tif,img_9.tif,1920,3392,256,256
img_9_patch_2894.tif,img_9_patch_2894_mask.tif,img_9.tif,1984,3392,256,256
img_9_patch_2895.tif,img_9_patch_2895_mask.tif,img_9.tif,2048,3392,256,256
img_9_patch_2896.tif,img_9_patch_2896_mask.tif,img_9.tif,2112,3392,256,256
img_9_patch_2897.tif,img_9_patch_2897_mask.tif,img_9.tif,2176,3392,256,256
img_9_patch_2898.tif,img_9_patch_2898_mask.tif,img_9.tif,2240,3392,256,256
img_9_patch_2899.tif,img_9_patch_2899_mask.tif,img_9.tif,2304,3392,256,256
img_9_patch_2900.tif,img_9_patch_2900_mask.tif,img_9.tif,2368,3392,256,256
img_9_patch_2901.tif,img_9_patch_2901_mask.tif,img_9.tif,2432,3392,256,256
img_9_patch_2902.tif,img_9_patch_2902_mask.tif,img_9.tif,2496,3392,256,256
img_9_patch_2903.tif,img_9_patch_2903_mask.tif,img_9.tif,2560,3392,256,256
img_9_patch_2904.tif,img_9_patch_2904_mask.tif,img_9.tif,2624,3392,256,256
img_9_patch_2905.tif,img_9_patch_2905_mask.tif,img_9.tif,2688,3392,256,256
img_9_patch_2906.tif,img_9_patch_2906_mask.tif,img_9.tif,2752,3392,256,256
img_9_patch_2907.tif,img_9_patch_2907_mask.tif,img_9.tif,2816,3392,256,256
img_9_patch_2908.tif,img_9_patch_2908_mask.tif,img_9.tif,2880,3392,256,256
img_9_patch_2909.tif,img_9_patch_2909_mask.tif,img_9.tif,2944,3392,256,256
