split,patch_name,width,height,object_ratio,background_ratio,num_objects,level,keep_ratio,augment_times
Train,img_9_patch_2687_mask.tif,256,256,0.011551,0.988449,7,sparse,1.0,1
Train,img_9_patch_2688_mask.tif,256,256,0.002701,0.997299,3,very_sparse,1.0,6
Train,img_9_patch_2689_mask.tif,256,256,0.015945,0.984055,1,sparse,1.0,1
Train,img_9_patch_2690_mask.tif,256,256,0.022827,0.977173,1,sparse,1.0,1
Train,img_9_patch_2691_mask.tif,256,256,0.022827,0.977173,1,sparse,1.0,1
Train,img_9_patch_2692_mask.tif,256,256,0.022827,0.977173,1,sparse,1.0,1
Train,img_9_patch_2693_mask.tif,256,256,0.006882,0.993118,1,very_sparse,1.0,6
Train,img_9_patch_2694_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2695_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2696_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2697_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2698_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2699_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2700_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2701_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2702_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2703_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2704_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2705_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2706_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2707_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2708_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2709_mask.tif,256,256,0.00528,0.99472,1,very_sparse,1.0,6
Train,img_9_patch_2710_mask.tif,256,256,0.055344,0.944656,3,sparse,1.0,1
Train,img_9_patch_2711_mask.tif,256,256,0.090256,0.909744,2,sparse,1.0,1
Train,img_9_patch_2712_mask.tif,256,256,0.092819,0.907181,3,sparse,1.0,1
Train,img_9_patch_2713_mask.tif,256,256,0.08876,0.91124,4,sparse,1.0,1
Train,img_9_patch_2714_mask.tif,256,256,0.038696,0.961304,4,sparse,1.0,1
Train,img_9_patch_2715_mask.tif,256,256,0.003784,0.996216,2,very_sparse,1.0,6
Train,img_9_patch_2716_mask.tif,256,256,0.034882,0.965118,8,sparse,1.0,1
Train,img_9_patch_2717_mask.tif,256,256,0.087021,0.912979,14,sparse,1.0,1
Train,img_9_patch_2718_mask.tif,256,256,0.225937,0.774063,14,normal,1.0,1
Train,img_9_patch_2719_mask.tif,256,256,0.367233,0.632767,15,normal,1.0,1
Train,img_9_patch_2720_mask.tif,256,256,0.453552,0.546448,15,dense,1.0,1
Train,img_9_patch_2721_mask.tif,256,256,0.451035,0.548965,17,dense,1.0,1
Train,img_9_patch_2722_mask.tif,256,256,0.376266,0.623734,17,normal,1.0,1
Train,img_9_patch_2723_mask.tif,256,256,0.283432,0.716568,20,normal,1.0,1
Train,img_9_patch_2724_mask.tif,256,256,0.378433,0.621567,12,normal,1.0,1
Train,img_9_patch_2725_mask.tif,256,256,0.50206,0.49794,6,dense,1.0,1
Train,img_9_patch_2726_mask.tif,256,256,0.612366,0.387634,3,dense,1.0,1
Train,img_9_patch_2727_mask.tif,256,256,0.623123,0.376877,1,dense,1.0,1
Train,img_9_patch_2728_mask.tif,256,256,0.408142,0.591858,2,dense,1.0,1
Train,img_9_patch_2729_mask.tif,256,256,0.233673,0.766327,1,normal,1.0,1
Train,img_9_patch_2730_mask.tif,256,256,0.059219,0.940781,2,sparse,1.0,1
Train,img_9_patch_2731_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2732_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2733_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2734_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2735_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2736_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2737_mask.tif,256,256,0.004364,0.995636,2,very_sparse,1.0,6
Train,img_9_patch_2738_mask.tif,256,256,0.008453,0.991547,6,very_sparse,1.0,6
Train,img_9_patch_2739_mask.tif,256,256,0.011154,0.988846,8,sparse,1.0,1
Train,img_9_patch_2740_mask.tif,256,256,0.011154,0.988846,8,sparse,1.0,1
Train,img_9_patch_2741_mask.tif,256,256,0.00679,0.99321,6,very_sparse,1.0,6
Train,img_9_patch_2742_mask.tif,256,256,0.002701,0.997299,3,very_sparse,1.0,6
Train,img_9_patch_2743_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2744_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2745_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2746_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2747_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2748_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2749_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2750_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2751_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2752_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2753_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2754_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2755_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2756_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2757_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2758_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2759_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2760_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2761_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2762_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2763_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2764_mask.tif,256,256,0.011536,0.988464,2,sparse,1.0,1
Train,img_9_patch_2765_mask.tif,256,256,0.030411,0.969589,2,sparse,1.0,1
Train,img_9_patch_2766_mask.tif,256,256,0.044662,0.955338,4,sparse,1.0,1
Train,img_9_patch_2767_mask.tif,256,256,0.09169,0.90831,4,sparse,1.0,1
Train,img_9_patch_2768_mask.tif,256,256,0.080154,0.919846,4,sparse,1.0,1
Train,img_9_patch_2769_mask.tif,256,256,0.061279,0.938721,2,sparse,1.0,1
Train,img_9_patch_2770_mask.tif,256,256,0.076752,0.923248,6,sparse,1.0,1
Train,img_9_patch_2771_mask.tif,256,256,0.072067,0.927933,10,sparse,1.0,1
Train,img_9_patch_2772_mask.tif,256,256,0.154205,0.845795,11,normal,1.0,1
Train,img_9_patch_2773_mask.tif,256,256,0.24855,0.75145,12,normal,1.0,1
Train,img_9_patch_2774_mask.tif,256,256,0.289993,0.710007,14,normal,1.0,1
Train,img_9_patch_2775_mask.tif,256,256,0.270264,0.729736,16,normal,1.0,1
Train,img_9_patch_2776_mask.tif,256,256,0.218826,0.781174,18,normal,1.0,1
Train,img_9_patch_2777_mask.tif,256,256,0.221878,0.778122,18,normal,1.0,1
Train,img_9_patch_2778_mask.tif,256,256,0.34523,0.65477,12,normal,1.0,1
Train,img_9_patch_2779_mask.tif,256,256,0.452393,0.547607,7,dense,1.0,1
Train,img_9_patch_2780_mask.tif,256,256,0.539154,0.460846,2,dense,1.0,1
Train,img_9_patch_2781_mask.tif,256,256,0.45491,0.54509,2,dense,1.0,1
Train,img_9_patch_2782_mask.tif,256,256,0.260391,0.739609,2,normal,1.0,1
Train,img_9_patch_2783_mask.tif,256,256,0.130615,0.869385,1,normal,1.0,1
Train,img_9_patch_2784_mask.tif,256,256,0.013153,0.986847,2,sparse,1.0,1
Train,img_9_patch_2785_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2786_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2787_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2788_mask.tif,256,256,0.002167,0.997833,1,very_sparse,1.0,6
Train,img_9_patch_2789_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2790_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2791_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2792_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2793_mask.tif,256,256,0.012238,0.987762,3,sparse,1.0,1
Train,img_9_patch_2794_mask.tif,256,256,0.012238,0.987762,3,sparse,1.0,1
Train,img_9_patch_2795_mask.tif,256,256,0.012238,0.987762,3,sparse,1.0,1
Train,img_9_patch_2796_mask.tif,256,256,0.012238,0.987762,3,sparse,1.0,1
Train,img_9_patch_2797_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2798_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2799_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2800_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2801_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2802_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2803_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2804_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2805_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2806_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2807_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2808_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2809_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2810_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2811_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2812_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2813_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2814_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2815_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2816_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2817_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2818_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2819_mask.tif,256,256,0.0112,0.9888,1,sparse,1.0,1
Train,img_9_patch_2820_mask.tif,256,256,0.025452,0.974548,3,sparse,1.0,1
Train,img_9_patch_2821_mask.tif,256,256,0.11174,0.88826,3,normal,1.0,1
Train,img_9_patch_2822_mask.tif,256,256,0.153488,0.846512,3,normal,1.0,1
Train,img_9_patch_2823_mask.tif,256,256,0.142288,0.857712,2,normal,1.0,1
Train,img_9_patch_2824_mask.tif,256,256,0.153488,0.846512,3,normal,1.0,1
Train,img_9_patch_2825_mask.tif,256,256,0.102417,0.897583,6,normal,1.0,1
Train,img_9_patch_2826_mask.tif,256,256,0.098755,0.901245,8,sparse,1.0,1
Train,img_9_patch_2827_mask.tif,256,256,0.139435,0.860565,10,normal,1.0,1
Train,img_9_patch_2828_mask.tif,256,256,0.154144,0.845856,17,normal,1.0,1
Train,img_9_patch_2829_mask.tif,256,256,0.133301,0.866699,17,normal,1.0,1
Train,img_9_patch_2830_mask.tif,256,256,0.125229,0.874771,17,normal,1.0,1
Train,img_9_patch_2831_mask.tif,256,256,0.217575,0.782425,15,normal,1.0,1
Train,img_9_patch_2832_mask.tif,256,256,0.32756,0.67244,8,normal,1.0,1
Train,img_9_patch_2833_mask.tif,256,256,0.380463,0.619537,4,normal,1.0,1
Train,img_9_patch_2834_mask.tif,256,256,0.435028,0.564972,2,dense,1.0,1
Train,img_9_patch_2835_mask.tif,256,256,0.303741,0.696259,2,normal,1.0,1
Train,img_9_patch_2836_mask.tif,256,256,0.153595,0.846405,2,normal,1.0,1
Train,img_9_patch_2837_mask.tif,256,256,0.086319,0.913681,1,sparse,1.0,1
Train,img_9_patch_2838_mask.tif,256,256,0.00174,0.99826,1,very_sparse,1.0,6
Train,img_9_patch_2839_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2840_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2841_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2842_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2843_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2844_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2845_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2846_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2847_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2848_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2849_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2850_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2851_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2852_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2853_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2854_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2855_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2856_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2857_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2858_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2859_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2860_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2861_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2862_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2863_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2864_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2865_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2866_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2867_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2868_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2869_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2870_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2871_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2872_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2873_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2874_mask.tif,256,256,0.014252,0.985748,2,sparse,1.0,1
Train,img_9_patch_2875_mask.tif,256,256,0.11232,0.88768,2,normal,1.0,1
Train,img_9_patch_2876_mask.tif,256,256,0.213486,0.786514,2,normal,1.0,1
Train,img_9_patch_2877_mask.tif,256,256,0.217529,0.782471,4,normal,1.0,1
Train,img_9_patch_2878_mask.tif,256,256,0.203369,0.796631,4,normal,1.0,1
Train,img_9_patch_2879_mask.tif,256,256,0.133743,0.866257,8,normal,1.0,1
Train,img_9_patch_2880_mask.tif,256,256,0.055939,0.944061,9,sparse,1.0,1
Train,img_9_patch_2881_mask.tif,256,256,0.070587,0.929413,11,sparse,1.0,1
Train,img_9_patch_2882_mask.tif,256,256,0.113556,0.886444,12,normal,1.0,1
Train,img_9_patch_2883_mask.tif,256,256,0.148819,0.851181,12,normal,1.0,1
Train,img_9_patch_2884_mask.tif,256,256,0.205231,0.794769,11,normal,1.0,1
Train,img_9_patch_2885_mask.tif,256,256,0.299866,0.700134,7,normal,1.0,1
Train,img_9_patch_2886_mask.tif,256,256,0.356491,0.643509,5,normal,1.0,1
Train,img_9_patch_2887_mask.tif,256,256,0.299805,0.700195,5,normal,1.0,1
Train,img_9_patch_2888_mask.tif,256,256,0.252045,0.747955,5,normal,1.0,1
Train,img_9_patch_2889_mask.tif,256,256,0.138748,0.861252,4,normal,1.0,1
Train,img_9_patch_2890_mask.tif,256,256,0.039062,0.960938,3,sparse,1.0,1
Train,img_9_patch_2891_mask.tif,256,256,0.032043,0.967957,1,sparse,1.0,1
Train,img_9_patch_2892_mask.tif,256,256,3.1e-05,0.999969,1,very_sparse,1.0,6
Train,img_9_patch_2893_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2894_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2895_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2896_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2897_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2898_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2899_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2900_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2901_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2902_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2903_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2904_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2905_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2906_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2907_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2908_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2909_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2910_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2911_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2912_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2913_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2914_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2915_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2916_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2917_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2918_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2919_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2920_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2921_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2922_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2923_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2924_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2925_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2926_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2927_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2928_mask.tif,256,256,0.011688,0.988312,1,sparse,1.0,1
Train,img_9_patch_2929_mask.tif,256,256,0.108536,0.891464,1,normal,1.0,1
Train,img_9_patch_2930_mask.tif,256,256,0.258179,0.741821,1,normal,1.0,1
Train,img_9_patch_2931_mask.tif,256,256,0.284821,0.715179,2,normal,1.0,1
Train,img_9_patch_2932_mask.tif,256,256,0.32106,0.67894,2,normal,1.0,1
Train,img_9_patch_2933_mask.tif,256,256,0.267578,0.732422,4,normal,1.0,1
Train,img_9_patch_2934_mask.tif,256,256,0.159683,0.840317,4,normal,1.0,1
Train,img_9_patch_2935_mask.tif,256,256,0.158813,0.841187,4,normal,1.0,1
Train,img_9_patch_2936_mask.tif,256,256,0.152969,0.847031,6,normal,1.0,1
Train,img_9_patch_2937_mask.tif,256,256,0.205948,0.794052,6,normal,1.0,1
Train,img_9_patch_2938_mask.tif,256,256,0.280899,0.719101,7,normal,1.0,1
Train,img_9_patch_2939_mask.tif,256,256,0.377869,0.622131,5,normal,1.0,1
Train,img_9_patch_2940_mask.tif,256,256,0.414764,0.585236,6,dense,1.0,1
Train,img_9_patch_2941_mask.tif,256,256,0.327576,0.672424,6,normal,1.0,1
Train,img_9_patch_2942_mask.tif,256,256,0.210876,0.789124,7,normal,1.0,1
Train,img_9_patch_2943_mask.tif,256,256,0.088135,0.911865,4,sparse,1.0,1
Train,img_9_patch_2944_mask.tif,256,256,0.009155,0.990845,2,very_sparse,1.0,6
Train,img_9_patch_2945_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2946_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2947_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2948_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2949_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2950_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2951_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2952_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2953_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2954_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2955_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2956_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2957_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2958_mask.tif,256,256,0.014587,0.985413,2,sparse,1.0,1
Train,img_9_patch_2959_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2960_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2961_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2962_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2963_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2964_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2965_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2966_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2967_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2968_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2969_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2970_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2971_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2972_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2973_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2974_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2975_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2976_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2977_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2978_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2979_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2980_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2981_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2982_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2983_mask.tif,256,256,0.051041,0.948959,1,sparse,1.0,1
Train,img_9_patch_2984_mask.tif,256,256,0.21376,0.78624,2,normal,1.0,1
Train,img_9_patch_2985_mask.tif,256,256,0.299683,0.700317,2,normal,1.0,1
Train,img_9_patch_2986_mask.tif,256,256,0.409714,0.590286,1,dense,1.0,1
Train,img_9_patch_2987_mask.tif,256,256,0.463074,0.536926,3,dense,1.0,1
Train,img_9_patch_2988_mask.tif,256,256,0.371933,0.628067,3,normal,1.0,1
Train,img_9_patch_2989_mask.tif,256,256,0.316391,0.683609,6,normal,1.0,1
Train,img_9_patch_2990_mask.tif,256,256,0.265472,0.734528,7,normal,1.0,1
Train,img_9_patch_2991_mask.tif,256,256,0.277313,0.722687,9,normal,1.0,1
Train,img_9_patch_2992_mask.tif,256,256,0.315063,0.684937,8,normal,1.0,1
Train,img_9_patch_2993_mask.tif,256,256,0.370117,0.629883,7,normal,1.0,1
Train,img_9_patch_2994_mask.tif,256,256,0.403961,0.596039,7,dense,1.0,1
Train,img_9_patch_2995_mask.tif,256,256,0.316925,0.683075,5,normal,1.0,1
Train,img_9_patch_2996_mask.tif,256,256,0.207596,0.792404,7,normal,1.0,1
Train,img_9_patch_2997_mask.tif,256,256,0.122162,0.877838,3,normal,1.0,1
Train,img_9_patch_2998_mask.tif,256,256,0.029205,0.970795,1,sparse,1.0,1
Train,img_9_patch_2999_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3000_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3001_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3002_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3003_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3004_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3005_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3006_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3007_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3008_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_3009_mask.tif,256,256,0.00351,0.99649,1,very_sparse,1.0,6
Train,img_9_patch_3010_mask.tif,256,256,0.00351,0.99649,1,very_sparse,1.0,6
Train,img_9_patch_3011_mask.tif,256,256,0.00351,0.99649,1,very_sparse,1.0,6
Train,img_9_patch_3012_mask.tif,256,256,0.00351,0.99649,1,very_sparse,1.0,6
