split,patch_name,width,height,total_pixels,object_pixels,background_pixels,object_ratio,background_ratio,num_objects
Train,img_9_patch_2885_mask.tif,256,256,65536,19652,45884,0.299866,0.700134,7
Train,img_9_patch_2886_mask.tif,256,256,65536,23363,42173,0.356491,0.643509,5
Train,img_9_patch_2887_mask.tif,256,256,65536,19648,45888,0.299805,0.700195,5
Train,img_9_patch_2888_mask.tif,256,256,65536,16518,49018,0.252045,0.747955,5
Train,img_9_patch_2889_mask.tif,256,256,65536,9093,56443,0.138748,0.861252,4
Train,img_9_patch_2890_mask.tif,256,256,65536,2560,62976,0.039062,0.960938,3
Train,img_9_patch_2891_mask.tif,256,256,65536,2100,63436,0.032043,0.967957,1
Train,img_9_patch_2892_mask.tif,256,256,65536,2,65534,0.000031,0.999969,1
Train,img_9_patch_2893_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2894_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2895_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2896_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2897_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2898_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2899_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2900_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2901_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2902_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2903_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2904_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2905_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2906_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2907_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2908_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2909_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2910_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2911_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2912_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2913_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2914_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2915_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2916_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2917_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2918_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2919_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2920_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2921_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2922_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2923_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2924_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2925_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2926_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2927_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2928_mask.tif,256,256,65536,766,64770,0.011688,0.988312,1
Train,img_9_patch_2929_mask.tif,256,256,65536,7113,58423,0.108536,0.891464,1
Train,img_9_patch_2930_mask.tif,256,256,65536,16920,48616,0.258179,0.741821,1
Train,img_9_patch_2931_mask.tif,256,256,65536,18666,46870,0.284821,0.715179,2
Train,img_9_patch_2932_mask.tif,256,256,65536,21041,44495,0.321060,0.678940,2
Train,img_9_patch_2933_mask.tif,256,256,65536,17536,48000,0.267578,0.732422,4
Train,img_9_patch_2934_mask.tif,256,256,65536,10465,55071,0.159683,0.840317,4
Train,img_9_patch_2935_mask.tif,256,256,65536,10408,55128,0.158813,0.841187,4
Train,img_9_patch_2936_mask.tif,256,256,65536,10025,55511,0.152969,0.847031,6
Train,img_9_patch_2937_mask.tif,256,256,65536,13497,52039,0.205948,0.794052,6
Train,img_9_patch_2938_mask.tif,256,256,65536,18409,47127,0.280899,0.719101,7
Train,img_9_patch_2939_mask.tif,256,256,65536,24764,40772,0.377869,0.622131,5
Train,img_9_patch_2940_mask.tif,256,256,65536,27182,38354,0.414764,0.585236,6
Train,img_9_patch_2941_mask.tif,256,256,65536,21468,44068,0.327576,0.672424,6
Train,img_9_patch_2942_mask.tif,256,256,65536,13820,51716,0.210876,0.789124,7
Train,img_9_patch_2943_mask.tif,256,256,65536,5776,59760,0.088135,0.911865,4
Train,img_9_patch_2944_mask.tif,256,256,65536,600,64936,0.009155,0.990845,2
Train,img_9_patch_2945_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2946_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2947_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2948_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2949_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2950_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2951_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2952_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2953_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2954_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2955_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2956_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2957_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2958_mask.tif,256,256,65536,956,64580,0.014587,0.985413,2
Train,img_9_patch_2959_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2960_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2961_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2962_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2963_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2964_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2965_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2966_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2967_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2968_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2969_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2970_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2971_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2972_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2973_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2974_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2975_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2976_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2977_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2978_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2979_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2980_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2981_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2982_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_2983_mask.tif,256,256,65536,3345,62191,0.051041,0.948959,1
Train,img_9_patch_2984_mask.tif,256,256,65536,14009,51527,0.213760,0.786240,2
Train,img_9_patch_2985_mask.tif,256,256,65536,19640,45896,0.299683,0.700317,2
Train,img_9_patch_2986_mask.tif,256,256,65536,26851,38685,0.409714,0.590286,1
Train,img_9_patch_2987_mask.tif,256,256,65536,30348,35188,0.463074,0.536926,3
Train,img_9_patch_2988_mask.tif,256,256,65536,24375,41161,0.371933,0.628067,3
Train,img_9_patch_2989_mask.tif,256,256,65536,20735,44801,0.316391,0.683609,6
Train,img_9_patch_2990_mask.tif,256,256,65536,17398,48138,0.265472,0.734528,7
Train,img_9_patch_2991_mask.tif,256,256,65536,18174,47362,0.277313,0.722687,9
Train,img_9_patch_2992_mask.tif,256,256,65536,20648,44888,0.315063,0.684937,8
Train,img_9_patch_2993_mask.tif,256,256,65536,24256,41280,0.370117,0.629883,7
Train,img_9_patch_2994_mask.tif,256,256,65536,26474,39062,0.403961,0.596039,7
Train,img_9_patch_2995_mask.tif,256,256,65536,20770,44766,0.316925,0.683075,5
Train,img_9_patch_2996_mask.tif,256,256,65536,13605,51931,0.207596,0.792404,7
Train,img_9_patch_2997_mask.tif,256,256,65536,8006,57530,0.122162,0.877838,3
Train,img_9_patch_2998_mask.tif,256,256,65536,1914,63622,0.029205,0.970795,1
Train,img_9_patch_2999_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3000_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3001_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3002_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3003_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3004_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3005_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3006_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3007_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3008_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3009_mask.tif,256,256,65536,230,65306,0.003510,0.996490,1
Train,img_9_patch_3010_mask.tif,256,256,65536,230,65306,0.003510,0.996490,1
Train,img_9_patch_3011_mask.tif,256,256,65536,230,65306,0.003510,0.996490,1
Train,img_9_patch_3012_mask.tif,256,256,65536,230,65306,0.003510,0.996490,1
Train,img_9_patch_3013_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3014_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3015_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3016_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3017_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3018_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3019_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3020_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3021_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3022_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3023_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3024_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3025_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3026_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3027_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3028_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3029_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3030_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3031_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3032_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3033_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3034_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3035_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3036_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3037_mask.tif,256,256,65536,772,64764,0.011780,0.988220,1
Train,img_9_patch_3038_mask.tif,256,256,65536,8729,56807,0.133194,0.866806,2
Train,img_9_patch_3039_mask.tif,256,256,65536,18007,47529,0.274765,0.725235,2
Train,img_9_patch_3040_mask.tif,256,256,65536,29314,36222,0.447296,0.552704,1
Train,img_9_patch_3041_mask.tif,256,256,65536,39480,26056,0.602417,0.397583,3
Train,img_9_patch_3042_mask.tif,256,256,65536,40273,25263,0.614517,0.385483,3
Train,img_9_patch_3043_mask.tif,256,256,65536,36853,28683,0.562332,0.437668,6
Train,img_9_patch_3044_mask.tif,256,256,65536,31087,34449,0.474350,0.525650,6
Train,img_9_patch_3045_mask.tif,256,256,65536,27541,37995,0.420242,0.579758,8
Train,img_9_patch_3046_mask.tif,256,256,65536,24828,40708,0.378845,0.621155,8
Train,img_9_patch_3047_mask.tif,256,256,65536,21987,43549,0.335495,0.664505,8
Train,img_9_patch_3048_mask.tif,256,256,65536,22369,43167,0.341324,0.658676,8
Train,img_9_patch_3049_mask.tif,256,256,65536,16891,48645,0.257736,0.742264,5
Train,img_9_patch_3050_mask.tif,256,256,65536,10854,54682,0.165619,0.834381,7
Train,img_9_patch_3051_mask.tif,256,256,65536,7837,57699,0.119583,0.880417,2
Train,img_9_patch_3052_mask.tif,256,256,65536,1914,63622,0.029205,0.970795,1
Train,img_9_patch_3053_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3054_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3055_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3056_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3057_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3058_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3059_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3060_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3061_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3062_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3063_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3064_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3065_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3066_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3067_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3068_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3069_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3070_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3071_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3072_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3073_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3074_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3075_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3076_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3077_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3078_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3079_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3080_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3081_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3082_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3083_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3084_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3085_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3086_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3087_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3088_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3089_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3090_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3091_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3092_mask.tif,256,256,65536,4063,61473,0.061996,0.938004,2
Train,img_9_patch_3093_mask.tif,256,256,65536,15037,50499,0.229446,0.770554,2
Train,img_9_patch_3094_mask.tif,256,256,65536,27840,37696,0.424805,0.575195,1
Train,img_9_patch_3095_mask.tif,256,256,65536,42616,22920,0.650269,0.349731,2
Train,img_9_patch_3096_mask.tif,256,256,65536,50999,14537,0.778183,0.221817,2
Train,img_9_patch_3097_mask.tif,256,256,65536,49274,16262,0.751862,0.248138,5
Train,img_9_patch_3098_mask.tif,256,256,65536,44051,21485,0.672165,0.327835,5
Train,img_9_patch_3099_mask.tif,256,256,65536,33523,32013,0.511520,0.488480,7
Train,img_9_patch_3100_mask.tif,256,256,65536,23529,42007,0.359024,0.640976,8
Train,img_9_patch_3101_mask.tif,256,256,65536,16843,48693,0.257004,0.742996,7
Train,img_9_patch_3102_mask.tif,256,256,65536,14397,51139,0.219681,0.780319,7
Train,img_9_patch_3103_mask.tif,256,256,65536,12063,53473,0.184067,0.815933,3
Train,img_9_patch_3104_mask.tif,256,256,65536,9611,55925,0.146652,0.853348,3
Train,img_9_patch_3105_mask.tif,256,256,65536,7048,58488,0.107544,0.892456,1
Train,img_9_patch_3106_mask.tif,256,256,65536,1914,63622,0.029205,0.970795,1
Train,img_9_patch_3107_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3108_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3109_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3110_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3111_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3112_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3113_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3114_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3115_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3116_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3117_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3118_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3119_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3120_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3121_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3122_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3123_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3124_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3125_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3126_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3127_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3128_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3129_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3130_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3131_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3132_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3133_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3134_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3135_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3136_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3137_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3138_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3139_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3140_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3141_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3142_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3143_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3144_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3145_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3146_mask.tif,256,256,65536,886,64650,0.013519,0.986481,2
Train,img_9_patch_3147_mask.tif,256,256,65536,10573,54963,0.161331,0.838669,2
Train,img_9_patch_3148_mask.tif,256,256,65536,23321,42215,0.355850,0.644150,2
Train,img_9_patch_3149_mask.tif,256,256,65536,39364,26172,0.600647,0.399353,1
Train,img_9_patch_3150_mask.tif,256,256,65536,52684,12852,0.803894,0.196106,2
Train,img_9_patch_3151_mask.tif,256,256,65536,55358,10178,0.844696,0.155304,6
Train,img_9_patch_3152_mask.tif,256,256,65536,54151,11385,0.826279,0.173721,5
Train,img_9_patch_3153_mask.tif,256,256,65536,42638,22898,0.650604,0.349396,8
Train,img_9_patch_3154_mask.tif,256,256,65536,30615,34921,0.467148,0.532852,7
Train,img_9_patch_3155_mask.tif,256,256,65536,20405,45131,0.311356,0.688644,8
Train,img_9_patch_3156_mask.tif,256,256,65536,11674,53862,0.178131,0.821869,8
Train,img_9_patch_3157_mask.tif,256,256,65536,8530,57006,0.130157,0.869843,5
Train,img_9_patch_3158_mask.tif,256,256,65536,6347,59189,0.096848,0.903152,4
Train,img_9_patch_3159_mask.tif,256,256,65536,4196,61340,0.064026,0.935974,1
Train,img_9_patch_3160_mask.tif,256,256,65536,1386,64150,0.021149,0.978851,1
Train,img_9_patch_3161_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3162_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3163_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3164_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3165_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3166_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3167_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3168_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3169_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3170_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3171_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3172_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3173_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3174_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3175_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3176_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3177_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3178_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3179_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3180_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3181_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3182_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3183_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3184_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3185_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3186_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3187_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3188_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3189_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3190_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3191_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3192_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3193_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3194_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3195_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3196_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3197_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3198_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3199_mask.tif,256,256,65536,0,65536,0.000000,1.000000,0
Train,img_9_patch_3200_mask.tif,256,256,65536,29,65507,0.000443,0.999557,1
Train,img_9_patch_3201_mask.tif,256,256,65536,5831,59705,0.088974,0.911026,2
Train,img_9_patch_3202_mask.tif,256,256,65536,14639,50897,0.223373,0.776627,3
Train,img_9_patch_3203_mask.tif,256,256,65536,30577,34959,0.466568,0.533432,1
Train,img_9_patch_3204_mask.tif,256,256,65536,46895,18641,0.715561,0.284439,1
Train,img_9_patch_3205_mask.tif,256,256,65536,57248,8288,0.873535,0.126465,1
Train,img_9_patch_3206_mask.tif,256,256,65536,62813,2723,0.958450,0.041550,1
